Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N
14.30,6,8.69,2.05,0,1389
8.40,5.90,7.12,0.69,0,1390
9.90,7.10,8.16,0.77,0,1391
13.30,7,8.42,1.54,0,1392
7.60,5.30,6.28,0.58,0,1393
8.50,5.50,7.03,0.70,0,1394
8.20,6.10,7.09,0.73,0,1395
9.20,6.20,7.38,0.71,0,1396
11.10,5.30,6.82,1.34,0,1397
7.50,5.60,6.41,0.65,0,1398
22.40,5.10,7.39,3.58,0,1399
8.20,5.70,6.84,0.70,0,1400
9,6.30,7.44,0.80,0,1401
11.90,6.10,8.53,1.10,0,1402
8.70,6,7.19,0.67,0,1403
8.80,5.60,7.26,0.94,0,1404
9.30,6.20,7.90,0.86,0,1405
14.10,7.10,9.42,1.84,0,1406
8.20,5.50,6.43,0.78,0,1407
8.60,5.30,6.68,1,0,1408
14.60,6.90,8.65,1.76,0,1409
6.70,4.80,5.71,0.56,0,1410
7.50,4.50,5.78,0.87,0,1411
21.80,6.60,8.60,3.41,0,1412
8,4.80,6.84,0.86,0,1413
8.20,5.70,7.05,0.70,0,1414
8.10,6.10,7.25,0.65,0,1415
26.20,6.70,10.27,4.22,0,1416
14.50,6.50,8.27,1.70,0,1417
10.50,6.60,7.72,0.83,0,1418
9.50,6.50,7.77,0.83,0,1419
14.80,6.30,8.03,1.83,0,1420
10.80,6.90,8.52,1.16,0,1421
8.50,6.10,7.17,0.68,0,1422
8.90,5.60,7.28,0.91,0,1423
10.40,6.20,7.62,0.93,0,1424
8.10,5.30,6.62,0.75,0,1425
29.80,5.30,8.71,5.05,0,1426
29.20,6.70,8.97,4.83,0,1427
8.50,5.20,7.47,0.82,0,1428
10.10,6.60,7.83,0.80,0,1429
24.20,5.90,8.29,3.89,0,1430
8.40,5.60,6.75,0.73,0,1431
18.80,6.10,8.70,2.79,0,1432
27.50,5.70,10.34,5,0,1433
7.20,4.60,5.99,0.69,0,1434
9.30,4.50,7.21,1.43,0,1435
11.80,5.30,7.35,1.44,0,1436
10.90,4.30,7.58,1.74,0,1437
8.80,5.20,6.75,1.06,0,1438
9.40,4.10,6.63,1.48,0,1439
11,5.80,7.55,1.24,0,1440
9.70,5.50,7.08,0.94,0,1441
15.90,5.90,7.69,2.38,0,1442
8.30,5.10,6.64,0.72,0,1443
9.20,6,7.52,0.97,0,1444
18.30,4.90,8.11,2.70,0,1445
8.10,4.90,6.31,0.93,0,1446
9.60,5.90,7.42,0.86,0,1447
9.90,6.60,8.15,1.06,0,1448
9.60,6.20,8.11,0.74,0,1449
9.90,6.30,7.61,0.96,0,1450
10.40,6.70,8.18,0.97,0,1451
9.10,5.60,7.27,0.80,0,1452
9.20,6.90,8.08,0.64,0,1453
10.90,6,7.92,1.29,0,1454
9.50,6.60,7.91,0.78,0,1455
9.10,6.60,7.85,0.75,0,1456
25.90,7.60,10.35,4,0,1457
10,7,8.14,0.84,0,1458
9.30,6.80,7.99,0.70,0,1459
10,6.10,8.19,0.99,0,1460
12.70,7.30,9.34,1.52,0,1461
9.20,5.60,7.53,0.84,0,1462
14.40,6.40,8.86,1.61,0,1463
8.50,5.20,7.22,0.84,0,1464
10.30,5.20,7.95,1.43,0,1465
13,7.10,9.46,1.54,0,1466
10.30,6.40,7.84,0.98,0,1467
10.60,6.70,8.81,0.98,0,1468
17.20,5.50,8.66,2.50,0,1469
9.10,6.70,7.97,0.65,0,1470
10.10,6.50,8.18,0.91,0,1471
13.40,7.40,9.20,1.40,0,1472
10,6.70,7.78,0.83,0,1473
10.20,6.80,8.30,0.98,0,1474
17,6.60,9.11,2.35,0,1475
10,5.40,7.82,1.30,0,1476
10.50,6.70,8.36,0.97,0,1477
15.70,7.20,8.79,1.96,0,1478
10.50,7.30,8.56,0.87,0,1479
11.30,7.50,9.09,1,0,1480
9,6.50,8.02,0.68,0,1481
9.20,7.40,8.34,0.67,0,1482
9.90,6.60,8.25,0.84,0,1483
10.30,5.80,7.87,1.16,0,1484
13.80,7.70,9.32,1.52,0,1485
15.90,6,8.76,1.90,0,1486
9.10,6.10,7.72,0.86,0,1487
9.90,6,8.12,1.17,0,1488
9.80,6.10,8.40,0.93,0,1489
9,6.20,7.76,0.74,0,1490
10.60,7.20,8.63,1.05,0,1491
12.30,5.90,8.13,1.47,0,1492
12.10,6.70,8.11,1.18,0,1493
19.70,5.50,8.48,3.02,0,1494
9.80,6.90,8.44,0.79,0,1495
10.10,6.90,8.75,0.91,0,1496
15.40,7.30,9.89,1.69,0,1497
25,7.70,10.40,3.64,0,1498
9.80,6.90,8.65,0.94,0,1499
11.60,7.80,9.86,1.15,0,1500
12.20,7.60,10.01,1.37,0,1501
7.30,4.90,6.28,0.76,0,1502
10,6.60,7.73,0.85,0,1503
8.70,4.60,6.48,1.11,0,1504
17.80,5.40,8.12,2.66,0,1505
6.90,4.80,5.79,0.56,0,1506
7.10,5.20,6.21,0.58,0,1507
8.20,5.10,6.45,0.85,0,1508
17.20,6.10,8.47,2.55,0,1509
8.10,5.20,6.72,0.87,0,1510
11.30,7.80,9.40,1.05,0,1511
8,4.80,6.50,0.82,0,1512
11.30,6.40,8.11,1.14,0,1513
13,7.90,9.75,1.11,0,1514
6.80,4.40,5.56,0.74,0,1515
8.20,4.80,6.71,0.97,0,1516
30,5.60,8.77,5.91,0,1517
7.20,4,5.78,0.74,0,1518
9,4.80,6.51,1.17,0,1519
8.80,6.10,7.25,0.74,0,1520
8.40,5.70,6.88,0.77,0,1521
22.60,6.50,9.06,3.37,0,1522
20.70,7.90,10.77,3.03,0,1523
9.40,5.80,6.95,0.85,0,1524
10,6.70,8.30,0.93,0,1525
16.80,6.40,9.30,2.20,0,1526
6.90,4.10,5.61,0.84,0,1527
8.10,4.40,6.42,1.03,0,1528
5.60,3.90,4.84,0.53,0,1529
8.40,5.60,6.59,0.80,0,1530
19.90,5.10,7.44,3.08,0,1531
8.80,6.70,7.54,0.49,0,1532
12.40,6.50,8.35,1.30,0,1533
15.10,8,10.36,2.40,0,1534
9.10,7.10,8.21,0.63,0,1535
13.20,7,8.78,1.40,0,1536
11.10,6.40,8.35,1.26,0,1537
9.10,5.80,7.32,0.99,0,1538
10.60,5.90,8.07,1.18,0,1539
12.30,6.70,9.10,1.68,0,1540
12,5.80,8.66,1.41,0,1541
10.10,7.10,8.84,0.86,0,1542
8.30,5.30,6.81,0.85,0,1543
8,5.20,6.87,0.89,0,1544
9.40,5.40,7.68,0.98,0,1545
9.10,5.70,7.20,0.78,0,1546
9.30,5.90,7.29,0.89,0,1547
17.50,6.30,9.16,2.26,0,1548
9.30,6.40,7.51,0.77,0,1549
8.40,5.90,7.35,0.81,0,1550
10.60,5.90,7.35,1.05,0,1551
8.80,5.80,7.47,0.85,0,1552
14.60,6.60,8.90,1.78,0,1553
12.10,6.70,8.33,1.39,0,1554
9.30,5.20,7.31,0.97,0,1555
9.80,6.50,7.89,1.11,0,1556
11.90,5.80,8.74,1.46,0,1557
10.50,7.80,9.14,0.84,0,1558
11.30,6.90,9.12,1.11,0,1559
10.10,7.60,9.08,0.77,0,1560
10.80,7.30,8.55,0.91,0,1561
10.40,6.90,8.63,0.85,0,1562
10,7.10,8.50,0.86,0,1563
10.10,6.40,8.20,0.92,0,1564
10.50,7.40,8.81,0.81,0,1565
9.30,6,7.58,0.75,0,1566
10,7,8.34,0.75,0,1567
19.30,7,9.51,2.51,0,1568
31.30,7.60,10.81,5.35,0,1569
9.10,6.30,7.56,0.82,0,1570
11.30,7.70,8.93,1.03,0,1571
11.30,6.40,8.60,1.37,0,1572
9.70,4.40,7.48,1.59,0,1573
16.10,5.10,9.11,2.42,0,1574
11.20,5.80,8.06,1.33,0,1575
8.60,5.40,7.17,0.81,0,1576
10.20,5.50,7.76,0.94,0,1577
12.30,6.90,8.62,1.52,0,1578
10.30,6.20,7.98,1,0,1579
11.20,6.70,8.67,1.04,0,1580
12,7.50,9.25,1.11,0,1581
8.70,4.20,6.65,1.11,0,1582
10.10,5.70,7.98,1.47,0,1583
12.60,5.80,8.71,1.66,0,1584
9.80,5.50,6.86,1.06,0,1585
8.80,6.70,7.78,0.60,0,1586
10.70,6.40,8.42,1.09,0,1587
8.80,5.60,6.92,0.88,0,1588
10.60,6.90,8.61,1.04,0,1589
12.10,7.10,9.16,1.35,0,1590
10,5.90,7.88,1.09,0,1591
10.20,6.70,8.34,1.02,0,1592
15.40,6.90,9.40,1.92,0,1593
9.30,4.40,7.12,1.17,0,1594
8.40,5.20,6.37,0.67,0,1595
8.90,6,7.43,0.77,0,1596
9.70,6.10,8.12,0.87,0,1597
11.80,6.20,8.37,1.23,0,1598
9.40,6.60,8.36,0.72,0,1599
17.30,5.90,8.60,2.27,0,1600
14.20,7.40,9.58,1.46,0,1601
9.20,5.50,7.61,1.05,0,1602
16.50,6.70,8.73,2.21,0,1603
9.50,6.60,7.72,0.86,0,1604
20.90,7.20,9.06,2.93,0,1605
9.40,6.60,7.96,0.88,0,1606
9.50,6.70,8.30,0.89,0,1607
8.20,6.30,7.22,0.54,0,1608
9.80,6.70,8.22,0.85,0,1609
9.10,5.20,7.21,1.03,0,1610
11.40,7.10,8.50,1.07,0,1611
9.90,6.30,7.97,0.95,0,1612
9.80,5.70,7.82,1.05,0,1613
9.30,5.30,7.45,0.95,0,1614
24.30,7.30,9.97,3.64,0,1615
9.70,6.30,7.40,0.76,0,1616
12.20,5.40,9.02,1.42,0,1617
9.90,6,7.60,0.88,0,1618
10.70,6,8.27,1.22,0,1619
8.40,5.70,7.04,0.73,0,1620
25.30,5.90,8.81,4.05,0,1621
9.20,6.50,7.83,0.72,0,1622
9.50,5.40,7.11,0.92,0,1623
12,6.10,8.55,1.37,0,1624
9.10,6.40,7.71,0.81,0,1625
9.90,7,8.38,0.84,0,1626
9,5.60,7.08,0.93,0,1627
34.70,5.20,8.23,6.33,0,1628
9.10,5.60,7.26,0.90,0,1629
9.60,6,7.39,0.85,0,1630
25.60,6.70,9.10,4.02,0,1631
8.50,5.80,7.37,0.69,0,1632
9.40,5.70,7.82,1.04,0,1633
19.70,7.10,9.28,2.89,0,1634
12.90,6,7.84,1.47,0,1635
13.70,6.90,8.43,1.55,0,1636
11.90,6.90,8.08,1.22,0,1637
9.90,6,7.25,0.89,0,1638
10.20,6.20,8.27,1.21,0,1639
22,6.70,9.55,3.42,0,1640
8.90,5.30,7.38,0.94,0,1641
9.80,5.40,7.92,1.33,0,1642
11.80,7.80,9.51,1.10,0,1643
10.50,6,8.15,1.24,0,1644
10,5.20,7.86,1.28,0,1645
12.80,6.60,8.93,1.56,0,1646
9,5.20,7.06,1.22,0,1647
10.10,5,8.13,1.38,0,1648
15.40,7.50,9.27,1.80,0,1649
8.20,5.50,6.99,0.84,0,1650
10.30,6.90,8.44,1.04,0,1651
14.20,6.30,8.56,1.83,0,1652
8.80,6.10,7.43,0.78,0,1653
9.50,5.10,7.43,1.16,0,1654
12.10,6.80,8.57,1.39,0,1655
8.60,6.30,7.35,0.63,0,1656
10.50,5.70,8.25,1.24,0,1657
18.50,6.90,9.33,2.39,0,1658
10,6.70,7.99,0.85,0,1659
11.60,6.30,8.53,1.16,0,1660
14.50,5.70,8.56,1.98,0,1661
10.60,6.70,7.96,0.97,0,1662
20,6.40,8.89,2.82,0,1663
15.90,7,10.04,2.18,0,1664
9.30,5.60,7.72,0.83,0,1665
10.90,6.30,7.99,1.04,0,1666
9.80,5,7.31,1.31,0,1667
17.30,6.60,9,2.20,0,1668
9.20,5.40,6.96,0.80,0,1669
9,5.40,7.37,1.10,0,1670
10.40,7.20,8.84,0.87,0,1671
9.60,5.30,7.27,0.98,0,1672
9.60,6.20,7.89,0.91,0,1673
14.80,5.80,8.71,1.88,0,1674
8.70,5.20,6.94,0.97,0,1675
8,4.70,6.78,0.77,0,1676
11.50,5.60,7.96,1.50,0,1677
9.70,4.80,7.13,1.31,0,1678
9.10,5.70,7.05,0.92,0,1679
10.30,5.90,7.88,1.10,0,1680
11,6.80,8.47,1.28,0,1681
13.60,6.20,7.99,1.63,0,1682
8.20,5.30,6.66,0.79,0,1683
16.60,5.50,8.50,2.38,0,1684
13.40,6.80,8.70,1.57,0,1685
8,4.50,6.53,0.87,0,1686
11.80,6.30,8.23,1.23,0,1687
12.30,6.80,8.77,1.16,0,1688
8.20,5.10,6.60,0.72,0,1689
9.30,6.40,7.93,0.65,0,1690
15.10,7.50,9.69,2.19,0,1691
8.90,6,7.46,0.87,0,1692
12.80,7.30,8.54,1.26,0,1693
7.90,5.40,6.58,0.69,0,1694
11.10,6.90,9.11,1.11,0,1695
8.50,5.50,6.80,0.72,0,1696
19.80,7.60,9.65,2.60,0,1697
8.40,4.80,6.84,1.01,0,1698
10.20,6.80,8.62,0.93,0,1699
7.90,4.90,6.31,0.73,0,1700
11.40,7,8.60,1.12,0,1701
8.60,5.20,6.90,0.87,0,1702
15.10,6.10,9.55,2.08,0,1703
10.20,6.20,8.20,0.96,0,1704
7.70,5.10,6.49,0.84,0,1705
10.10,4.70,7.77,1.37,0,1706
10,7,8.27,0.82,0,1707
12.10,6.90,9.51,1.37,0,1708
18.70,7.90,10.89,2.25,0,1709
11.70,5.60,7.62,1.55,0,1710
11.70,5.10,8.96,1.42,0,1711
17.30,8.20,10.08,1.98,0,1712
9.20,6.60,8.04,0.66,0,1713
9.90,7,8.23,0.73,0,1714
19.40,7.60,9.86,2.74,0,1715
9.10,6,7.60,0.73,0,1716
11.10,7,8.53,1.14,0,1717
11.80,6.90,8.94,1.19,0,1718
9.90,6.20,8.21,0.93,0,1719
15,7.70,9.96,1.37,0,1720
20.70,8.70,10.70,2.71,0,1721
10.10,6.30,8.34,0.95,0,1722
10.80,6.90,9.13,0.96,0,1723
12,7.70,9.64,1.03,0,1724
7.60,5,6.36,0.69,0,1725
8.30,6.10,7.46,0.54,0,1726
18.60,5.90,8.43,3.18,0,1727
8,5,6.14,0.84,0,1728
10,6.20,7.83,1.12,0,1729
20.70,6.40,9.10,3.41,0,1730
8.90,6,7.19,0.72,0,1731
11.30,6.50,8.53,1.14,0,1732
15.60,8.30,10.04,1.67,0,1733
12.20,7.20,9.31,1.17,0,1734
11.40,7.80,9.07,0.97,0,1735
8.30,5.10,6.52,1.09,0,1736
11.30,6.20,7.75,1.22,0,1737
13.50,5.90,8.07,1.81,0,1738
