Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N
11,7.30,9.17,1.10,0,2078
9.90,7,8.59,0.88,0,2079
11.70,6.80,9.22,1.26,0,2080
11.90,7.20,8.89,1.19,0,2081
11.90,7.60,9.29,0.96,0,2082
11.50,8.50,9.87,0.73,0,2083
11.10,7,9.37,1.04,0,2084
11.30,6.40,9.27,1.12,0,2085
10.60,7,8.68,1.09,0,2086
9.90,7.40,8.49,0.79,0,2087
10.50,6.50,8.42,1.07,0,2088
10.80,4.90,8.32,1.17,0,2089
9.80,7.20,8.38,0.80,0,2090
12.10,7.70,9.69,1.08,0,2091
12.50,6.90,9.78,1.51,0,2092
11.30,7.10,9.34,1.23,0,2093
12.70,8.30,10.37,1.11,0,2094
11.30,8.60,10.18,0.81,0,2095
13.50,8.60,10.49,1.15,0,2096
12,7.90,10.18,1.15,0,2097
15.10,8.70,11.51,1.76,0,2098
12.60,7.20,9.45,1.29,0,2099
12.70,8.40,10.18,1.01,0,2100
12.60,8.60,10.80,1.14,0,2101
12.50,7.90,10.08,1.40,0,2102
13.70,8.10,10.75,1.89,0,2103
12,8,10.09,1.10,0,2104
12.30,7.70,9.88,1.04,0,2105
11.90,8.90,10.16,0.93,0,2106
13.70,7.80,10.23,1.53,0,2107
11.10,7.10,9.52,1,0,2108
11.10,7.40,9.25,0.85,0,2109
14.90,8,9.63,1.58,0,2110
12.30,8.60,10.16,1.12,0,2111
12.50,7.50,9.51,1.37,0,2112
11.60,8.40,9.95,1.05,0,2113
11.30,7.10,9.03,1.15,0,2114
12.70,6.60,9.95,1.58,0,2115
14,7.90,10.79,1.67,0,2116
12.10,8.10,9.90,1.19,0,2117
12.70,6.70,9.64,1.71,0,2118
11.60,8.60,9.86,0.95,0,2119
11,8,9.72,0.79,0,2120
11.20,8,9.39,0.90,0,2121
10.90,8.10,9.48,0.88,0,2122
11.60,8.40,10.36,0.78,0,2123
12.70,8.50,10.07,1.11,0,2124
11.10,8.20,9.58,0.82,0,2125
13.10,7.80,10.32,1.52,0,2126
13.20,9.20,10.69,0.87,0,2127
12.20,8.80,10.46,0.91,0,2128
11.30,7.90,9.55,0.89,0,2129
11.30,7,9.49,1.20,0,2130
17.70,10,12.29,1.90,0,2131
13.90,8.10,10.45,1.67,0,2132
14.30,8.60,10.49,1.31,0,2133
12.80,9.70,11.35,0.85,0,2134
12.50,8.40,10.42,1.13,0,2135
14.90,9.20,11.47,1.71,0,2136
12.20,9,10.04,0.80,0,2137
14.60,8.50,10.78,1.87,0,2138
12.90,7.70,10.21,1.36,0,2139
14.10,9.10,10.77,1.38,0,2140
11.70,8.40,10.21,1.09,0,2141
13.60,8.40,10.63,1.38,0,2142
12.20,8,9.95,1.29,0,2143
12.40,8.50,10.46,1.09,0,2144
11.80,6.70,9.67,1.27,0,2145
13.50,9,10.90,1.23,0,2146
42.60,39.50,41.45,1.01,0,2147
14.40,9.30,10.81,1.29,0,2148
12.40,8.80,10.41,1.17,0,2149
12.60,8.60,10.07,1.02,0,2150
13.80,8.50,10.54,1.38,0,2151
12.40,7.10,10.24,1.20,0,2152
10.80,7.20,9.23,0.87,0,2153
12.50,7.80,10.47,1.10,0,2154
13.40,8.50,10.71,1.08,0,2155
12.40,7.70,9.41,1.18,0,2156
12.60,8.70,10.68,1.16,0,2157
13.80,8.80,10.85,1.32,0,2158
11.40,8.70,9.79,0.63,0,2159
13,8.50,10.54,1.32,0,2160
11.30,7.20,9.88,1.03,0,2161
12.70,7.60,10.38,1.56,0,2162
13.50,9.20,11.01,1.12,0,2163
13.90,9.20,11.16,1.40,0,2164
13.60,8.90,10.74,1.34,0,2165
13.20,9,10.67,1.20,0,2166
12.30,9.50,10.68,0.78,0,2167
12.60,9.30,11.29,0.85,0,2168
11.80,7.10,9.94,1.25,0,2169
13.70,9.30,11.55,1.29,0,2170
12.80,9,10.51,1.12,0,2171
12.60,8,10.73,0.99,0,2172
13.50,8.60,11.36,1.39,0,2173
12.30,9.30,10.67,0.81,0,2174
13.90,9.30,11.51,1.32,0,2175
12.10,8,9.73,1.15,0,2176
12.40,8.30,9.92,0.97,0,2177
12.70,9.50,10.81,0.92,0,2178
13.90,8,10.55,1.39,0,2179
12.90,8.80,10.62,1.16,0,2180
11.90,7.70,8.98,1.06,0,2181
12.70,7.70,9.56,1.22,0,2182
11.40,7,9.18,1.28,0,2183
11.90,6.70,9.09,1.16,0,2184
12.40,6.90,9.55,1.44,0,2185
10.80,6.80,8.86,1.18,0,2186
15.30,7,9.39,1.60,0,2187
9.60,6.60,8.27,0.79,0,2188
12.40,7.60,9,1.17,0,2189
11.50,7.80,9.62,0.93,0,2190
10.30,7.30,9.06,0.82,0,2191
11.90,7.30,9.33,1.25,0,2192
12.20,7.40,9.57,1.24,0,2193
11.50,7.60,9.02,0.89,0,2194
14.20,7.80,9.57,1.48,0,2195
11.30,7.90,9.24,0.84,0,2196
13.90,9.10,10.49,1.21,0,2197
10.90,7.30,9.45,1.06,0,2198
11.80,8.20,10.04,0.96,0,2199
11.50,6.50,8.64,1.33,0,2200
11.80,8,9.69,1.13,0,2201
12.10,8.10,9.99,1.05,0,2202
11,7.80,9.44,0.87,0,2203
10.90,7.10,8.86,1.27,0,2204
11.60,7.40,9.53,1.07,0,2205
21.70,7.70,11.28,3.85,0,2206
13.80,7.10,10.04,1.68,0,2207
12,8.20,9.85,1.06,0,2208
11.70,7.60,9.45,1.33,0,2209
12.80,6.50,9.29,1.50,0,2210
12.10,8.80,10.35,1.01,0,2211
12.30,7.70,10.22,1.06,0,2212
13,8.20,10.16,1.54,0,2213
11.70,7.70,9.81,1.05,0,2214
12.10,7.60,9.56,1.16,0,2215
13.60,8,10.70,1.49,0,2216
11.10,8.10,9.61,0.94,0,2217
12.40,7.50,9.81,1.22,0,2218
21,7.10,9.79,2.81,0,2219
11,6.90,8.93,0.98,0,2220
12.50,6.80,9.01,1.52,0,2221
15.40,9.20,11.11,1.60,0,2222
13.30,8.50,10.25,1.33,0,2223
13.90,7.60,9.68,1.50,0,2224
12.80,8.50,9.81,1.13,0,2225
12.80,8.50,10.08,0.99,0,2226
12.20,8.50,10.25,1.30,0,2227
14.10,7.80,10.33,1.46,0,2228
13.20,8,10.03,1.37,0,2229
32.70,7.60,10.48,5.41,0,2230
13.20,7.60,10.78,1.48,0,2231
12,8.50,10.51,1.17,0,2232
12.80,8.70,10.66,1.09,0,2233
15.60,8.40,10.37,1.78,0,2234
12.60,6.40,9.68,1.69,0,2235
11.90,8,9.87,1.10,0,2236
11.60,7.90,9.42,1.05,0,2237
12.50,6.40,9.09,1.48,0,2238
11.50,7.50,9.44,0.97,0,2239
12.20,7.80,9.54,1.18,0,2240
12,6.40,9.36,1.44,0,2241
13.40,6.70,9.86,1.57,0,2242
11.20,7.20,9.08,0.99,0,2243
11.30,7.20,9.06,1.30,0,2244
14.10,7.20,10.08,1.48,0,2245
12.60,7.50,9.85,1.23,0,2246
34.20,6.80,10.73,5.80,0,2247
11.80,7.10,9.59,1.16,0,2248
12.40,7.40,10.02,1.34,0,2249
11.30,6.90,9.36,1.23,0,2250
14.20,8.50,11.03,1.35,0,2251
13,8.40,10.75,1.38,0,2252
11.30,5.50,8.64,1.55,0,2253
11.60,7.10,9.75,1.20,0,2254
12.20,8.20,10.12,0.95,0,2255
12,7.50,9.45,0.95,0,2256
13.10,8.90,10.51,1.22,0,2257
12.50,7.60,10.05,1.54,0,2258
13.50,9.20,11.33,1.04,0,2259
11.70,7.40,9.74,1.10,0,2260
12.10,7.70,9.58,1.28,0,2261
15.80,7.30,9.84,2.15,0,2262
11.20,7.30,9.78,1.18,0,2263
12.80,7.20,9.85,1.35,0,2264
18.90,7.70,10.72,2.43,0,2265
12.60,6.90,9.61,1.90,0,2266
10.80,6.70,9.38,1.20,0,2267
12.60,7.30,9.94,1.41,0,2268
10.40,5.90,8.33,1.15,0,2269
11.90,7.40,9.60,1.38,0,2270
12.40,7.50,9.97,1.56,0,2271
10.60,7.70,9.30,0.95,0,2272
12.80,6.60,8.70,1.31,0,2273
10.90,6.70,8.86,1.21,0,2274
11.20,6.20,9.31,1.28,0,2275
10.30,7,9.06,1,0,2276
12.50,7.50,9.44,0.99,0,2277
12.10,5,8.73,1.53,0,2278
12.60,6.80,9.30,1.46,0,2279
10.40,6.40,8.78,1.04,0,2280
11.50,6.50,9.02,1.44,0,2281
11.70,8.10,9.27,0.91,0,2282
13.10,6.50,9.73,1.47,0,2283
11.50,6.80,9.76,1.12,0,2284
11.50,6.30,9.30,1.36,0,2285
12.40,7.50,9.63,1.48,0,2286
10,6.80,8.60,0.85,0,2287
12.10,8,9.73,1.11,0,2288
11.10,7.10,8.58,1.11,0,2289
14.40,8.50,10.80,1.31,0,2290
11.60,7.50,9.61,1.17,0,2291
11.70,7.90,9.98,1.17,0,2292
11.90,7.90,9.75,1,0,2293
13.30,7.90,10.26,1.55,0,2294
13.60,8.50,10.60,1.32,0,2295
12,6.10,9.01,1.49,0,2296
13.70,7.50,10.62,1.57,0,2297
11.60,8,9.19,1.08,0,2298
10.80,6.80,8.64,0.95,0,2299
11.50,7.70,9.64,1.21,0,2300
11.10,6.80,8.98,1.12,0,2301
12.20,7.70,9.88,1.31,0,2302
10,7.20,8.57,0.77,0,2303
12.30,7.10,9.25,1.24,0,2304
11.20,6.70,8.89,1.33,0,2305
10.50,6.80,8.74,1.11,0,2306
11.50,6.60,8.73,1.31,0,2307
43,7,11.47,7.62,0,2308
12.10,7.90,9.52,1.04,0,2309
11.50,8.50,10.13,0.96,0,2310
12.10,7.50,9.30,1.17,0,2311
11.20,6.90,9.28,1.26,0,2312
13.60,7.50,9.70,1.87,0,2313
10.70,7.70,9.23,0.80,0,2314
11.90,8.50,10.02,1.06,0,2315
11.10,6.40,9.08,1.29,0,2316
11.60,8.80,9.98,0.92,0,2317
13.70,8.40,10.59,1.48,0,2318
13.90,7.80,10.57,1.67,0,2319
14.10,8.40,10.42,1.52,0,2320
12.80,7.40,10.22,1.24,0,2321
12.50,8,9.91,1.09,0,2322
15.90,7,9.78,1.84,0,2323
12.60,8.60,10.58,1.10,0,2324
12.10,7.90,9.92,1.17,0,2325
13.60,7.90,10.67,1.47,0,2326
13.70,9.90,11.46,1.16,0,2327
12.50,8.30,10.67,1.13,0,2328
13,9.30,11.37,1.05,0,2329
13.40,8,10.30,1.31,0,2330
12.90,8.80,11.07,1.08,0,2331
12.70,7.80,10.62,1.20,0,2332
13,8.50,10.63,1.33,0,2333
12.20,8.50,10.40,1.07,0,2334
13.70,8.60,11.20,1.45,0,2335
11.60,7.20,9.66,1,0,2336
12.60,8,10.38,1.03,0,2337
11.90,9.10,10.51,0.81,0,2338
12.60,7.30,9.66,1.34,0,2339
12,8.30,10.13,1.10,0,2340
11.80,8.20,9.50,1.07,0,2341
12.70,8,10,1.32,0,2342
14.10,7.20,11.15,1.62,0,2343
12.60,6.70,9.03,1.38,0,2344
13.30,8.10,10.37,1.42,0,2345
12.50,8.60,10.26,1.18,0,2346
12.60,8.70,10.59,1.18,0,2347
11.80,7.40,9.94,1,0,2348
11.90,8.40,9.85,0.96,0,2349
12.40,6.30,9.59,1.39,0,2350
19.60,8.50,10.58,2.40,0,2351
12.60,9.50,10.79,0.96,0,2352
13.50,8.40,10.93,1.22,0,2353
12.10,8.30,10.02,0.98,0,2354
12.70,9.30,10.65,1.10,0,2355
12.40,9.30,10.94,0.98,0,2356
13.20,8.50,10.75,1.52,0,2357
12.50,9.10,10.78,1.18,0,2358
12.70,7.60,9.59,1.44,0,2359
13.20,8.40,10.50,1.22,0,2360
11.70,9,10.36,0.76,0,2361
13.10,7.80,10.38,1.38,0,2362
12.90,9,10.79,1.27,0,2363
13.10,7.30,9.72,1.33,0,2364
13,8.30,10.78,1.16,0,2365
12.20,8.20,10.41,1.25,0,2366
12.90,8.90,10.95,1.14,0,2367
12.90,8.30,10.53,1.23,0,2368
14.30,10,12.52,1.12,0,2369
13.80,9.30,10.91,1.26,0,2370
14.80,9,11.13,1.54,0,2371
12.30,8,10.22,1.13,0,2372
14.70,8,11.03,1.44,0,2373
12.60,8.20,10.30,1.42,0,2374
12.70,7.50,9.98,1.54,0,2375
12.80,6.80,9.77,1.27,0,2376
12.70,9.30,10.58,1.02,0,2377
16.50,7.10,9.55,1.86,0,2378
12.60,8,10.01,1.36,0,2379
13.30,8.30,10.95,1.56,0,2380
12,8.30,9.57,1.07,0,2381
14.10,9.10,11.32,1.55,0,2382
12.50,8.10,10.21,1.13,0,2383
11.90,8.10,9.89,1.07,0,2384
13,8.90,11.03,1.32,0,2385
12.80,8.70,10.12,1.09,0,2386
15.10,9.60,11.55,1.34,0,2387
12.40,9.40,10.74,0.82,0,2388
12.40,8.90,10.34,1.08,0,2389
14.30,9.30,11.65,1.25,0,2390
12.20,8.60,10.32,1.09,0,2391
13.40,8.40,11.04,1.40,0,2392
13.20,7.20,10.09,1.42,0,2393
13.20,9,10.67,1.10,0,2394
12.70,8.20,11.11,1.27,0,2395
14.30,9.70,12,1.21,0,2396
13.10,8.80,10.33,1.07,0,2397
15,9.60,11.61,1.34,0,2398
14.10,6.70,9.56,1.57,0,2399
13.40,8.20,10.94,1.31,0,2400
13.50,8.40,11.07,1.25,0,2401
13.90,8.80,11,1.34,0,2402
13.50,8.40,10.68,1.57,0,2403
12.60,7.80,10.47,1.31,0,2404
15.10,9,11.21,1.63,0,2405
14,9.20,11.12,1.28,0,2406
12.80,9.10,10.60,0.95,0,2407
13.10,8.70,10.76,1.28,0,2408
13.70,7.20,9.99,1.36,0,2409
12.20,7.10,9.34,1.38,0,2410
12.60,8.50,9.98,0.97,0,2411
13.20,8.10,10.74,1.14,0,2412
13.10,8.60,10.43,1.27,0,2413
13,7.40,10.25,1.65,0,2414
12.30,8.20,10.22,1.01,0,2415
12.70,9.40,10.76,0.89,0,2416
13.90,8.80,10.67,1.36,0,2417
14.40,8.60,10.46,1.38,0,2418
18.70,7.70,10.18,2.40,0,2419
10.90,7.20,8.87,0.96,0,2420
13.50,7.70,10.32,1.37,0,2421
12.90,8.70,10.76,1.04,0,2422
14.60,7.80,10.61,1.42,0,2423
11.80,9.10,10.34,0.67,0,2424
14.30,7.80,10.21,1.30,0,2425
12.40,7.20,9.60,1.29,0,2426
11.10,7.70,9.54,1.14,0,2427
12.10,9.20,10.41,0.83,0,2428
12.60,7.80,9.93,1.28,0,2429
11.30,7.60,9.67,1.08,0,2430
11.50,7.20,9.32,1.13,0,2431
11.80,8.40,10.24,0.81,0,2432
12.70,6.50,9.72,1.51,0,2433
11.90,7.10,9.35,1.38,0,2434
17.30,8,10.44,2.15,0,2435
11.40,7.80,9.50,1.15,0,2436
12.40,7.10,9.91,1.26,0,2437
12.20,7.40,9.47,1.32,0,2438
10.80,6.50,8.70,1.20,0,2439
11,7.80,9.03,0.80,0,2440
11,6.30,8.21,1.24,0,2441
12.30,7.90,9.99,1.36,0,2442
11.60,6.90,9.06,1.21,0,2443
13.50,7.40,10.02,1.64,0,2444
11.20,6.70,9.55,1.10,0,2445
12.40,6.60,8.85,1.48,0,2446
11.50,8,9.61,1.11,0,2447
12.80,8.10,9.92,1.36,0,2448
11.30,7.70,9.76,1.06,0,2449
11.50,8,9.70,1.11,0,2450
11.40,6.40,8.64,1.63,0,2451
11.60,8,9.75,1.07,0,2452
11.50,6.70,8.87,1.30,0,2453
11.20,6.90,8.48,1.13,0,2454
13.30,8.60,9.81,1.07,0,2455
11.20,7.70,9,1.12,0,2456
10.70,6.60,8.38,1.14,0,2457
10.60,6.60,8.35,1.20,0,2458
12.80,8,9.91,1.12,0,2459
11.10,6.70,8.81,1.02,0,2460
11.40,6.60,8.51,1.48,0,2461
9.80,6.80,8.55,1.01,0,2462
11.80,6.60,9.04,1.16,0,2463
11.80,6.50,8.94,1.21,0,2464
12.20,5.90,9.15,1.50,0,2465
10.50,6.50,8.37,1.09,0,2466
10.60,7.40,8.50,0.83,0,2467
11.30,7.20,8.83,1.10,0,2468
11.20,6.90,9.19,1.16,0,2469
10.10,6.80,8.54,1.02,0,2470
11.70,6.50,9.36,1.30,0,2471
10.90,7.20,9.18,1,0,2472
12.10,7.20,9.44,1.39,0,2473
11.50,7.80,9.53,1.06,0,2474
11.50,6.30,7.92,1.20,0,2475
10.40,7.60,8.84,0.82,0,2476
10.70,6.70,8.57,1.11,0,2477
11.60,7.50,9.61,1.12,0,2478
10.50,6.80,9.12,1.08,0,2479
12.50,7.40,9.80,1.19,0,2480
10.80,7.80,9.38,0.87,0,2481
11.90,6.50,9.17,1.58,0,2482
11.80,7,9.42,1.25,0,2483
12.50,8.30,9.88,1.13,0,2484
12.60,7.60,10.51,1.21,0,2485
11.60,7.60,9.51,0.99,0,2486
10.90,6.30,8.87,0.97,0,2487
11.80,7.20,9.18,1.22,0,2488
11.10,7.20,9.68,0.97,0,2489
26.30,8.20,10.97,3.83,0,2490
10.80,7.20,8.78,0.93,0,2491
17.60,7.40,9.53,2.24,0,2492
14.70,7.30,9.37,1.69,0,2493
14.30,7.80,10.38,1.70,0,2494
13.60,6.50,10.37,1.58,0,2495
11.60,8.50,9.83,0.78,0,2496
12,7.50,10.42,1.23,0,2497
14.10,8.50,10.90,1.40,0,2498
11.90,7,9.97,1.25,0,2499
12.40,7.60,10.18,1.19,0,2500
12.30,7.90,10.44,1.36,0,2501
12.90,8.10,10.68,1.12,0,2502
12.20,8.30,10.17,1.20,0,2503
11.80,8.10,10.05,1.01,0,2504
15,8.80,10.83,1.33,0,2505
12.90,9.60,11.03,1.07,0,2506
13.20,7.40,10.30,1.54,0,2507
11.90,7.40,9.69,1.21,0,2508
12.60,8.30,10.54,0.99,0,2509
15.10,9.50,12.14,1.53,0,2510
13.30,8.20,10.84,1.17,0,2511
15.90,9.40,11.51,1.71,0,2512
12,8.20,10.06,0.78,0,2513
13,10,11.38,0.84,0,2514
13,9.10,10.80,0.98,0,2515
12.60,8.50,10.36,1.01,0,2516
11.80,7.70,9.61,1.14,0,2517
13.60,9.30,11.40,1.13,0,2518
13.20,8.20,10.73,1.23,0,2519
11.90,8.80,10.36,1.04,0,2520
20.70,9.40,12.39,2.40,0,2521
13.40,9.70,11.58,1.28,0,2522
12.60,8.90,11.07,1.08,0,2523
16.20,9.40,12.76,1.42,0,2524
12.80,10.10,11.83,0.84,0,2525
13.90,10.90,12.15,0.94,0,2526
28.30,10.90,14.58,3.66,0,2527
15.60,10.10,12.49,1.34,0,2528
14.30,9,12.20,1.27,0,2529
16.70,10.60,12.54,1.71,0,2530
12.60,8.70,10.63,1.17,0,2531
13.20,9,11.44,1.12,0,2532
14.80,9,11.29,1.49,0,2533
14.10,11.10,12.24,0.75,0,2534
12.20,6.90,9.83,1.32,0,2535
14.50,10,12,1.31,0,2536
16.40,7.80,12.45,2.19,0,2537
13.70,8.90,11.08,1.60,0,2538
14.40,9.70,11.79,1.29,0,2539
20,10.70,12.60,1.93,0,2540
14.10,8.90,11.23,1.35,0,2541
14.30,8.70,11.58,1.75,0,2542
15.70,9.20,11.66,1.65,0,2543
14.40,9.30,11.85,1.37,0,2544
13.90,10.40,11.86,0.90,0,2545
14.70,7,11.98,1.58,0,2546
14.50,9.80,11.96,1.08,0,2547
14.30,9.20,11.73,1.39,0,2548
13.60,9,11.70,1.07,0,2549
15.40,7.60,11.74,2.12,0,2550
14.50,10.80,12.22,1.21,0,2551
15.40,10.60,12.47,1.17,0,2552
15.40,9.90,12.27,1.48,0,2553
14.80,10.10,12.12,1.35,0,2554
14.50,9,10.95,1.22,0,2555
14.40,8.50,11.81,1.62,0,2556
13.80,9.50,11.48,1.18,0,2557
12.60,7.90,10.32,1.12,0,2558
14.60,9.10,10.65,1.23,0,2559
12.90,10.10,11.40,0.95,0,2560
13.10,8.70,10.88,1.14,0,2561
11.50,8.90,10.29,0.76,0,2562
15.90,9.70,11.69,1.64,0,2563
12.90,8.30,10.26,1.24,0,2564
14.20,8.80,10.63,1.55,0,2565
12.80,7.50,10.82,1.27,0,2566
12.50,8.40,9.95,0.99,0,2567
13.80,7.50,10.30,1.56,0,2568
12.70,8.50,10.75,1.26,0,2569
14.10,8.80,10.71,1.23,0,2570
12,7.90,9.93,1.21,0,2571
16.80,8.20,11.42,1.92,0,2572
15.20,9.20,11.37,1.41,0,2573
13.50,8.10,10.72,1.29,0,2574
15,9.50,11.89,1.65,0,2575
13.40,7.80,11.19,1.55,0,2576
15.70,9,11.94,1.71,0,2577
15.80,8.80,12.85,1.57,0,2578
12.80,8.60,10.91,1.13,0,2579
15,9.20,12.15,1.54,0,2580
15.60,10.30,12.20,1.39,0,2581
13.70,9.30,11.69,1.21,0,2582
13.70,9.40,11.29,1.20,0,2583
14.80,9.80,11.77,1.17,0,2584
14.20,8.50,11.25,1.11,0,2585
15.30,10.30,11.56,1.26,0,2586
13.70,9,11.31,1.15,0,2587
19.90,10.30,12.34,2.61,0,2588
14.80,8.60,11.46,1.68,0,2589
14.40,10.20,11.82,1.22,0,2590
14.10,8.70,11.94,1.35,0,2591
13.50,9.30,11.67,1.21,0,2592
13.50,10.10,11.99,1.02,0,2593
14.60,9.90,11.88,1.38,0,2594
15.50,9.90,12.62,1.46,0,2595
15.10,9.50,11.88,1.40,0,2596
13.70,9.30,11.21,1.18,0,2597
14.70,8.90,11.46,1.53,0,2598
14.30,8,11.29,1.56,0,2599
15.70,9.60,11.82,1.36,0,2600
13.90,10.10,12.22,1.01,0,2601
13.20,9.90,11.11,0.95,0,2602
13.60,9.90,11.35,1.15,0,2603
13.20,9.50,11.29,1.01,0,2604
13.40,9.60,11.29,1.08,0,2605
16.10,9.90,12.47,1.56,0,2606
12.70,8.80,10.73,0.99,0,2607
13.20,10,11.66,0.94,0,2608
14.10,8.20,11.63,1.45,0,2609
13.90,9.90,11.05,1.01,0,2610
15.50,9,12.05,1.41,0,2611
13.60,9,11.34,1.25,0,2612
14.80,8.20,11.56,1.49,0,2613
15.60,9.40,12.22,1.47,0,2614
16.50,10.10,13.08,1.76,0,2615
13.80,10.20,11.91,0.99,0,2616
14.60,9.70,12.18,1.14,0,2617
13.60,8.20,11.69,1.39,0,2618
14.30,10.90,12.20,1.01,0,2619
14.60,9.40,11.44,1.26,0,2620
14.90,8.90,11.78,1.43,0,2621
14.80,9.60,11.69,1.25,0,2622
13.50,9.50,11.56,1.19,0,2623
12.60,9.20,11.12,0.96,0,2624
13.80,10.20,11.76,1.03,0,2625
14.40,10.30,11.80,1.11,0,2626
13.80,10.80,12.11,0.85,0,2627
13.20,7.40,10.95,1.48,0,2628
13.50,10.10,11.63,0.95,0,2629
14.30,10.10,12.28,1.06,0,2630
13.30,10.30,11.83,1,0,2631
14.40,8.30,11.69,1.52,0,2632
13.40,9.10,11.80,1.20,0,2633
16.60,10.10,13,1.68,0,2634
14,9.50,11.30,1.15,0,2635
12.90,9.20,10.80,1.13,0,2636
13.60,10.20,11.57,0.90,0,2637
14.30,8.90,11.41,1.45,0,2638
14.20,8,10.48,1.29,0,2639
14.70,8.20,11.21,1.35,0,2640
14.40,8.70,10.50,1.40,0,2641
14.70,9.40,11.71,1.67,0,2642
15.50,9.60,11.24,1.27,0,2643
28,8.80,12.42,4.06,0,2644
13.60,10,11.77,0.99,0,2645
12.60,9.70,10.75,0.84,0,2646
15.50,9.20,11.57,1.55,0,2647
14.80,8.20,10.68,1.74,0,2648
14.40,8.90,11.21,1.22,0,2649
10.80,6.90,9.11,1.05,0,2650
13.60,7.40,10.39,1.48,0,2651
12.20,6.70,9.92,1.42,0,2652
12.90,6.50,9.75,1.48,0,2653
11.70,6.90,9.60,1.30,0,2654
11.60,7.70,9.56,1.12,0,2655
13.40,8.20,9.93,1.41,0,2656
12.10,6.70,9.35,1.32,0,2657
12.90,7.90,10.51,1.22,0,2658
12.90,7.90,10.36,1.33,0,2659
13.30,8.50,10.45,1.17,0,2660
11.80,7.80,9.82,1.12,0,2661
11.50,6.60,9.38,1.37,0,2662
12,6.90,9.66,1.12,0,2663
10.80,6.70,8.99,1.19,0,2664
12.20,7,9.03,1.53,0,2665
10.50,6.70,8.29,0.92,0,2666
12,7.60,9.66,1.29,0,2667
11.10,7.40,9.24,1.04,0,2668
12.20,7.30,9.80,1.37,0,2669
10.90,7.80,9.18,0.93,0,2670
12,6.40,9.60,1.24,0,2671
12.10,8.20,9.95,1.20,0,2672
13.20,7.60,9.99,1.67,0,2673
12.80,7.80,10.53,1.34,0,2674
12.70,8,10.04,1.25,0,2675
13.80,8.40,10.32,1.35,0,2676
11.80,8,9.83,0.98,0,2677
12.30,7.60,9.54,1.33,0,2678
13,8.10,10.26,1.07,0,2679
11.50,8.40,9.75,1.03,0,2680
12.40,7.30,10.01,1.28,0,2681
11.50,6.90,9.86,1.22,0,2682
12.90,8.30,11.07,1.23,0,2683
12.50,7.90,9.92,1.50,0,2684
12,8.70,10.37,1.11,0,2685
12.30,8.20,9.85,1.36,0,2686
11.20,7.10,8.97,0.92,0,2687
11.90,7.50,9.33,1.11,0,2688
11,7.30,8.87,1.16,0,2689
14.70,8.10,10.71,1.58,0,2690
14.50,7.40,10.48,1.56,0,2691
11,5.90,8.07,1.34,0,2692
11.30,8.20,9.59,0.86,0,2693
13.90,7.80,10.80,1.72,0,2694
12.20,7.30,9.45,1.35,0,2695
11.70,7.30,9.18,1.08,0,2696
13.10,7.50,9.40,1.45,0,2697
11.10,7.60,9.43,1.02,0,2698
12.10,7.70,9.89,1.22,0,2699
11.90,8.40,10.33,0.94,0,2700
10.90,6.90,8.83,1.22,0,2701
11.40,7.40,9.22,0.97,0,2702
12.30,6.40,9.01,1.57,0,2703
9.90,5.50,8.65,0.95,0,2704
10.70,6.70,8.47,1.08,0,2705
20.80,6.80,9.47,2.80,0,2706
11.30,7,8.81,1.15,0,2707
11.50,7.10,8.92,1.12,0,2708
11.80,5.70,9.19,1.66,0,2709
13.30,6.80,9.74,1.47,0,2710
11.10,7,8.75,1.33,0,2711
10.80,7.70,9.04,0.92,0,2712
12.60,7.50,9.37,1.23,0,2713
11.50,8,9.66,1.16,0,2714
10.70,7.10,8.65,0.91,0,2715
11.90,8.10,9.56,1,0,2716
11.20,7.60,9.34,1.02,0,2717
13.10,7.20,10.26,1.29,0,2718
12.40,8.20,10.07,1.20,0,2719
17.30,8,10.22,2.11,0,2720
10.40,7.60,9.03,0.74,0,2721
11.60,7.50,9.94,1.18,0,2722
13.50,8,10.28,1.37,0,2723
16.50,7.60,11.27,1.97,0,2724
11.90,7.10,9.59,1.35,0,2725
29,6.60,9.61,4.72,0,2726
11.40,6.70,9.07,1.14,0,2727
10.50,5.80,8.29,1.39,0,2728
11.90,6.90,9.06,1.32,0,2729
11.20,6.40,8.98,1.25,0,2730
10,5.40,8.28,1.16,0,2731
12.10,7.80,9.66,1.10,0,2732
14.20,8.30,10.20,1.55,0,2733
11.20,7.80,9.35,1.11,0,2734
12.50,8.50,10.22,1.04,0,2735
30.10,8.50,10.76,4.61,0,2736
12.60,8,10.22,1.23,0,2737
12.20,7.50,9.71,1.41,0,2738
13.20,8.30,10.44,1.60,0,2739
13.10,7.10,9.51,1.42,0,2740
11,7.30,9.51,1.07,0,2741
13.30,8,10.89,1.39,0,2742
13.60,7,10.22,1.40,0,2743
12.90,9,10.26,0.97,0,2744
12,7.70,10.32,1.01,0,2745
13,9,10.48,1.09,0,2746
15.50,10.60,11.99,1.31,0,2747
12.60,9.30,10.92,1,0,2748
13.40,9,11.02,1.28,0,2749
14.30,8.10,10.74,1.57,0,2750
12.70,9,10.71,1,0,2751
14,9.60,11.56,1.16,0,2752
13.60,8.80,10.85,1.20,0,2753
13,8.40,11.04,1.12,0,2754
13.80,9,10.94,1.17,0,2755
12.80,7.30,10.01,1.49,0,2756
